Date,Time,Crop_Type,Solar_Energy_Production_kWh,Temperature_C,Rainfall_mm,Soil_Moisture_Content,pH
29/2/2020,12:00:00,Lettuce,3.42,30.4,24.06,53.28,6.43
29/2/2020,14:30:00,Lettuce,3.48,25.79,28.77,50.31,6.82
29/2/2020,16:45:00,Lettuce,1.43,29.41,28.92,50.71,5.69
29/2/2020,19:15:00,Lettuce,0.24,30.7,25.38,47.4,5.85
1/3/2020,7:15:00,Lettuce,0.65,32.68,13.71,17.48,6.14
1/3/2020,9:30:00,Lettuce,1.99,30.51,11.5,10.78,6.69
1/3/2020,12:00:00,Lettuce,4.51,25.77,12.68,10.87,6.07
1/3/2020,14:30:00,Lettuce,3.62,31.72,14.98,14.74,6.8
1/3/2020,16:45:00,Lettuce,1.89,25.57,14.47,18.64,6.02
1/3/2020,19:15:00,Lettuce,0.48,27.27,16.98,9.26,6.67
2/3/2020,7:15:00,Lettuce,0.35,27.31,16.43,19.65,6.51
2/3/2020,9:30:00,Lettuce,2.05,26.71,10.17,14.21,6.41
2/3/2020,12:00:00,Lettuce,3.89,29.02,19.75,12.29,6.75
2/3/2020,14:30:00,Lettuce,3.26,24.34,17.08,16.6,6.51
2/3/2020,16:45:00,Lettuce,1.28,26.08,12.83,19.22,6.28
2/3/2020,19:15:00,Lettuce,0.3,26.16,12.43,11.66,6.32
3/3/2020,7:15:00,Lettuce,0.34,28.38,18.02,14.4,6.2
3/3/2020,9:30:00,Lettuce,1.92,26.96,18.49,17.42,6.03
3/3/2020,12:00:00,Lettuce,4.45,23.47,18.99,12.02,6.67
3/3/2020,14:30:00,Lettuce,3.36,26.87,9.34,12.82,6.56
3/3/2020,16:45:00,Lettuce,1.55,29.16,12.69,14.57,6.18
3/3/2020,19:15:00,Lettuce,0.57,26.98,15.13,16.67,6.38
4/3/2020,7:15:00,Lettuce,0.79,28.05,8.53,18.19,6.87
4/3/2020,9:30:00,Lettuce,1.97,25.54,13.08,17.37,6.21
4/3/2020,12:00:00,Lettuce,4.31,30.57,9.59,16.23,6.12
4/3/2020,14:30:00,Lettuce,3.67,23.72,18.74,15.63,6.56
4/3/2020,16:45:00,Lettuce,1.93,27.08,14.92,18.95,6.61
4/3/2020,19:15:00,Lettuce,0.25,28.21,16.81,18.35,6.44
5/3/2020,7:15:00,Lettuce,0.54,24.92,14.6,15.57,6.84
5/3/2020,9:30:00,Lettuce,1.92,29.24,17.16,12.49,6.95
5/3/2020,12:00:00,Lettuce,3.79,27.46,9.71,15.34,6.76
5/3/2020,14:30:00,Lettuce,3.34,22.78,14.21,10.79,6.88
5/3/2020,16:45:00,Lettuce,1.03,28.7,14.81,18.46,6.28
5/3/2020,19:15:00,Lettuce,0.46,26.5,11.65,18.96,6.08
6/3/2020,7:15:00,Lettuce,0.36,26.85,14.57,10.54,6.55
6/3/2020,9:30:00,Lettuce,1.44,35.01,10.49,14.73,6.03
6/3/2020,12:00:00,Lettuce,4.04,32.04,15.14,11.74,6.05
6/3/2020,14:30:00,Lettuce,2.75,23.73,20.08,17,6.84
6/3/2020,16:45:00,Lettuce,1.46,28.56,6.86,13.65,6.15
6/3/2020,19:15:00,Lettuce,0.34,28.09,8.82,14.86,6.29
7/3/2020,7:15:00,Lettuce,0.3,28.67,16.88,12.63,6.05
7/3/2020,9:30:00,Lettuce,1.65,27.39,13.29,8.4,6.55
7/3/2020,12:00:00,Lettuce,3.64,29.88,18.36,17.95,6.2
7/3/2020,14:30:00,Lettuce,3.79,28.03,13.76,17.38,6.07
7/3/2020,16:45:00,Lettuce,1.63,27.95,12.76,6.59,6.79
7/3/2020,19:15:00,Lettuce,0.27,33.38,7.57,13.85,6.23
8/3/2020,7:15:00,Lettuce,0.41,24.43,14.61,13.28,6.89
8/3/2020,9:30:00,Lettuce,1.34,28.55,14.51,17.59,6.76
8/3/2020,12:00:00,Lettuce,3.87,25.61,14.34,14.5,6.55
8/3/2020,14:30:00,Lettuce,3.08,29.55,13.49,17.36,6.3
8/3/2020,16:45:00,Lettuce,1.62,27.87,12.36,13.49,6.19
8/3/2020,19:15:00,Lettuce,0.43,26.71,11.91,16.31,6.73
9/3/2020,7:15:00,Lettuce,0.34,26.21,10.87,21.16,6.66
9/3/2020,9:30:00,Lettuce,2.37,26.96,17.32,9.51,6.94
9/3/2020,12:00:00,Lettuce,3.98,31.04,14.75,8.84,6.67
9/3/2020,14:30:00,Lettuce,3.14,26.72,16.37,11.64,6.64
9/3/2020,16:45:00,Lettuce,1.63,26.66,13.1,19.09,6.35
9/3/2020,19:15:00,Lettuce,0.5,26.82,8.96,13.7,6.26
10/3/2020,7:15:00,Lettuce,0.46,21.06,14.03,11.53,6.07
10/3/2020,9:30:00,Lettuce,1.64,22.52,16.12,17.28,6.16
10/3/2020,12:00:00,Lettuce,4.09,24.78,11.52,20.53,6.31
10/3/2020,14:30:00,Lettuce,3.59,29.3,16.91,14.89,6.36
10/3/2020,16:45:00,Lettuce,1.04,26.56,18.58,15.47,6.53
10/3/2020,19:15:00,Lettuce,0.58,29.57,12.5,14.04,6.63
11/3/2020,7:15:00,Lettuce,0.7,22.73,22.47,12.24,6.89
11/3/2020,9:30:00,Lettuce,1.48,29.77,15.89,8.29,6.29
11/3/2020,12:00:00,Lettuce,4.27,26.64,12.6,13.35,6.99
11/3/2020,14:30:00,Lettuce,3.32,28.85,18.6,9.44,6.31
11/3/2020,16:45:00,Lettuce,1.13,25.11,10.91,18.02,6.72
11/3/2020,19:15:00,Lettuce,0.32,26.81,18.67,14.66,6.86
12/3/2020,7:15:00,Lettuce,0.67,23.04,15.43,10.95,6.26
12/3/2020,9:30:00,Lettuce,2.26,33.21,11.13,14.77,6.34
12/3/2020,12:00:00,Lettuce,3.35,26.8,16.38,16.56,6.84
12/3/2020,14:30:00,Lettuce,3.17,23.69,17.75,18.37,6.82
12/3/2020,16:45:00,Lettuce,1.34,28.18,19.69,10.25,6.05
12/3/2020,19:15:00,Lettuce,0.55,26.86,20.52,10.33,6.04
13/3/2020,7:15:00,Lettuce,0.45,27.51,14.37,10.63,6.75
13/3/2020,9:30:00,Lettuce,2.35,29.44,16.06,15.89,6.68
13/3/2020,12:00:00,Lettuce,3.6,29.04,7.28,18.86,6.59
13/3/2020,14:30:00,Lettuce,2.92,30.85,8.78,12.3,6.26
13/3/2020,16:45:00,Lettuce,1.31,28.49,13.34,15.18,6.56
13/3/2020,19:15:00,Lettuce,0.16,31.67,14.7,10.9,6.28
14/3/2020,7:15:00,Lettuce,0.46,25.53,14.18,11.1,6.15
14/3/2020,9:30:00,Lettuce,1.8,31.91,10.44,18.33,6.96
14/3/2020,12:00:00,Lettuce,3.75,24.88,12.04,15.79,6.1
14/3/2020,14:30:00,Lettuce,3.68,29.59,18.41,20.62,6.14
14/3/2020,16:45:00,Lettuce,1.41,26.52,16.92,17.23,6.5
14/3/2020,19:15:00,Lettuce,0.5,32.44,11,16.79,6.59
15/3/2020,7:15:00,Lettuce,0.28,24.78,13.21,24.36,6.02
15/3/2020,9:30:00,Lettuce,2.03,22.31,13.11,20.27,6.68
15/3/2020,12:00:00,Lettuce,4.65,29.75,14.39,13.29,6.29
15/3/2020,14:30:00,Lettuce,3.63,27.91,11.39,22.45,6.82
15/3/2020,16:45:00,Lettuce,1.52,24.79,13.01,12.76,6.09
15/3/2020,19:15:00,Lettuce,0.35,27.16,16.76,11.37,6.03
16/3/2020,7:15:00,Lettuce,0.8,27,17.17,13.09,6.57
16/3/2020,9:30:00,Lettuce,2.36,29.13,19.91,18.99,6.28
16/3/2020,12:00:00,Lettuce,3.69,30.8,20.73,18.42,6.39
16/3/2020,14:30:00,Lettuce,3.15,25.83,18.85,14.16,6.68
16/3/2020,16:45:00,Lettuce,1.96,30.39,14.35,13.31,6.87
16/3/2020,19:15:00,Lettuce,0.2,34.66,12.09,20.82,6.6
17/3/2020,7:15:00,Lettuce,0.26,23.27,9.42,13.83,6.42
17/3/2020,9:30:00,Lettuce,1.33,26.07,15.38,18.75,6.5
17/3/2020,12:00:00,Lettuce,3.63,28.07,16.83,17.69,6.62
17/3/2020,14:30:00,Lettuce,3.84,34.55,14.03,10.41,6.19
17/3/2020,16:45:00,Lettuce,1.9,29.04,13.06,7.67,6.76
17/3/2020,19:15:00,Lettuce,0.56,24.67,18.21,11.59,6.92
18/3/2020,7:15:00,Lettuce,0.77,28.29,13.69,11.43,6.37
18/3/2020,9:30:00,Lettuce,1.31,26.91,15.96,12.74,6.34
18/3/2020,12:00:00,Lettuce,4.75,30.08,15.24,14.53,6.88
18/3/2020,14:30:00,Lettuce,3.62,22.72,16.64,12.59,6.37
18/3/2020,16:45:00,Lettuce,1.37,33.35,16.67,17.68,6.32
18/3/2020,19:15:00,Lettuce,0.57,22.49,16.89,17.91,6.52
19/3/2020,7:15:00,Lettuce,0.79,28.24,10.41,18.76,6.6
19/3/2020,9:30:00,Lettuce,1.23,30.17,15.15,12.22,6.13
19/3/2020,12:00:00,Lettuce,3.21,30.28,13.83,10.96,6.83
19/3/2020,14:30:00,Lettuce,2.7,27.49,16.3,13.61,6.01
19/3/2020,16:45:00,Lettuce,1.56,32.71,12.34,19.7,6.77
19/3/2020,19:15:00,Lettuce,0.49,28.59,14.89,15.22,6.14
20/3/2020,7:15:00,Lettuce,0.79,25.04,17.45,15.55,6.9
20/3/2020,9:30:00,Lettuce,2.02,31.28,19.17,14.08,6.13
20/3/2020,12:00:00,Lettuce,3.75,31.79,9.99,18.31,6.79
20/3/2020,14:30:00,Lettuce,3.57,30.01,15.84,18.62,6.33
20/3/2020,16:45:00,Lettuce,1.14,29.35,14.42,17.06,6.17
20/3/2020,19:15:00,Lettuce,0.33,26.49,15.88,16.36,6.59
21/3/2020,7:15:00,Lettuce,0.42,31.21,11.32,16.81,6.82
21/3/2020,9:30:00,Lettuce,2.4,25.15,15,15.52,6.63
21/3/2020,12:00:00,Lettuce,4.3,27.62,16.96,15.69,6.98
21/3/2020,14:30:00,Lettuce,2.76,31.56,15.13,9.56,6.52
21/3/2020,16:45:00,Lettuce,1.56,30.22,11.21,17.37,6.46
21/3/2020,19:15:00,Lettuce,0.29,30.98,18.44,15.99,6.61
22/3/2020,7:15:00,Lettuce,0.63,25.68,5.87,14.61,6.97
22/3/2020,9:30:00,Lettuce,1.97,31.51,13.95,10.25,6.21
22/3/2020,12:00:00,Lettuce,4.34,27.6,16.56,19.55,6.43
22/3/2020,14:30:00,Lettuce,3.26,29.09,13.69,11.72,6.58
22/3/2020,16:45:00,Lettuce,1.42,29.43,11.43,13.5,6.21
22/3/2020,19:15:00,Lettuce,0.34,30.63,10.6,17.76,6.04
23/3/2020,7:15:00,Lettuce,0.58,29.66,15.23,11.92,6.7
23/3/2020,9:30:00,Lettuce,1.94,23.24,13.63,14.38,6.36
23/3/2020,12:00:00,Lettuce,4.17,23.37,13.61,16.77,6.58
23/3/2020,14:30:00,Lettuce,3.54,25.22,12.07,14.61,6.25
23/3/2020,16:45:00,Lettuce,1.21,22.88,19.89,14.08,6.02
23/3/2020,19:15:00,Lettuce,0.46,32.61,13.25,15.38,6.55
24/3/2020,7:15:00,Lettuce,0.35,24.41,14.12,12.8,6.4
24/3/2020,9:30:00,Lettuce,1.83,25.72,15.07,11.55,6.96
24/3/2020,12:00:00,Lettuce,4.17,26.4,17.29,15.16,6.09
24/3/2020,14:30:00,Lettuce,2.67,32.18,10.83,13.95,6.96
24/3/2020,16:45:00,Lettuce,1.56,31.22,15.56,18.85,6.45
24/3/2020,19:15:00,Lettuce,0.4,30.47,12.29,13.85,6.23
25/3/2020,7:15:00,Lettuce,0.77,28.66,10.92,19.83,6.67
25/3/2020,9:30:00,Lettuce,1.44,32.94,10.38,13.73,6.26
25/3/2020,12:00:00,Lettuce,4.19,24.78,11.89,16.27,6.34
25/3/2020,14:30:00,Lettuce,2.48,28.52,13.08,13.46,6.75
25/3/2020,16:45:00,Lettuce,1.42,29.06,16.87,14.05,6.38
25/3/2020,19:15:00,Lettuce,0.37,29.51,15.18,12.89,6.81
26/3/2020,7:15:00,Lettuce,0.75,25.22,15.06,23.26,6.72
26/3/2020,9:30:00,Lettuce,1.31,26.87,13.47,16.89,6.11
26/3/2020,12:00:00,Lettuce,4.26,26.92,18.69,12.42,6.63
26/3/2020,14:30:00,Lettuce,2.83,29.33,12.48,15.01,6.24
26/3/2020,16:45:00,Lettuce,1.35,25.96,10.99,17.7,6.41
26/3/2020,19:15:00,Lettuce,0.61,33.46,19.14,10.04,6.01
27/3/2020,7:15:00,Lettuce,0.57,31.83,13.01,14.5,6.84
27/3/2020,9:30:00,Lettuce,1.66,27.44,10.45,17.24,6.14
27/3/2020,12:00:00,Lettuce,4.5,29.13,10.95,11.66,6.5
27/3/2020,14:30:00,Lettuce,3.27,32.01,8.61,14.89,6.76
27/3/2020,16:45:00,Lettuce,1.7,30.7,20.85,11.38,6.11
27/3/2020,19:15:00,Lettuce,0.55,24.19,13.56,16.28,6.28
28/3/2020,7:15:00,Lettuce,0.27,33.92,10.53,14.34,6.63
28/3/2020,9:30:00,Lettuce,1.95,27.5,14.73,17.45,6.11
28/3/2020,12:00:00,Lettuce,3.42,24.16,20.72,18.12,6.55
28/3/2020,14:30:00,Lettuce,3.96,28.97,11.46,8.22,6.01
28/3/2020,16:45:00,Lettuce,1.1,28.75,11.83,19.21,6.48
28/3/2020,19:15:00,Lettuce,0.42,30.65,12.53,21.01,6.34
29/3/2020,7:15:00,Lettuce,0.38,30.58,16.87,13.26,6.51
29/3/2020,9:30:00,Lettuce,2.3,27.59,11.39,14.45,6.18
29/3/2020,12:00:00,Lettuce,3.88,34.44,13.71,16.79,6.86
29/3/2020,14:30:00,Lettuce,3.53,29.72,17.57,9.61,6.51
29/3/2020,16:45:00,Lettuce,1.62,29.91,9.75,9.13,6.69
29/3/2020,19:15:00,Lettuce,0.36,26.37,18.02,17.14,6.03
30/3/2020,7:15:00,Lettuce,0.25,29.8,11.21,8.48,6.33
30/3/2020,9:30:00,Lettuce,1.78,30.62,14.18,20.14,6.02
30/3/2020,12:00:00,Lettuce,4.57,25.91,13.83,13.28,6.18
30/3/2020,14:30:00,Lettuce,3.53,26.81,10.46,17.93,6.94
30/3/2020,16:45:00,Lettuce,1.57,31.95,18.44,18.76,6.61
30/3/2020,19:15:00,Lettuce,0.63,33.1,15.7,20.1,6.48
1/4/2020,7:15:00,Lettuce,0.63,33.9,16.11,14.87,6.8
1/4/2020,9:30:00,Lettuce,2.42,28.81,13.95,15.99,6.22
1/4/2020,12:00:00,Lettuce,4.88,34.97,11.19,19.58,6.31
1/4/2020,14:30:00,Lettuce,3.33,36.4,0.18,10.79,6.15
1/4/2020,16:45:00,Lettuce,3.55,31.44,7.76,21.85,6.23
1/4/2020,19:15:00,Lettuce,1.18,29.3,4.5,8.69,6.99
2/4/2020,7:15:00,Lettuce,0.74,36.9,3.58,18.91,6.46
2/4/2020,9:30:00,Lettuce,2.17,33.35,4.07,22.27,6.96
2/4/2020,12:00:00,Lettuce,4.18,35.86,4.95,20.21,6.84
2/4/2020,14:30:00,Lettuce,4.75,31.57,13.17,8.92,6.03
2/4/2020,16:45:00,Lettuce,3.49,34.25,18.49,19.07,6.29
2/4/2020,19:15:00,Lettuce,1.09,35.24,18.41,13.69,6.3
3/4/2020,7:15:00,Lettuce,0.94,32.84,14.39,17.2,6.78
3/4/2020,9:30:00,Lettuce,1.69,35.98,12.36,10.78,6.15
3/4/2020,12:00:00,Lettuce,4.37,35.56,5.95,15.75,6.63
3/4/2020,14:30:00,Lettuce,4.34,31.32,16.04,11.04,6.31
3/4/2020,16:45:00,Lettuce,3.54,35.43,9.92,9.84,6.93
3/4/2020,19:15:00,Lettuce,0.67,31.17,19.32,19.63,6.83
4/4/2020,7:15:00,Lettuce,0.99,37.04,15.32,12.78,6.14
4/4/2020,9:30:00,Lettuce,2.31,31.46,11.2,19.17,6.65
4/4/2020,12:00:00,Lettuce,4.61,28.59,8.46,10.31,6.96
4/4/2020,14:30:00,Lettuce,5.55,36.14,8.21,13.76,6.81
4/4/2020,16:45:00,Lettuce,1.64,33.68,3.08,12.01,6.11
4/4/2020,19:15:00,Lettuce,0.46,30.44,14.16,10.52,6.82
5/4/2020,7:15:00,Lettuce,0.56,30.38,19.27,13.09,6.04
5/4/2020,9:30:00,Lettuce,3.07,34.41,8.47,15.32,6.1
5/4/2020,12:00:00,Lettuce,4.05,28.99,19.64,14.49,6.64
5/4/2020,14:30:00,Lettuce,3.88,31.13,10.21,9.48,6.41
5/4/2020,16:45:00,Lettuce,3.37,29.15,13.69,11.07,6.29
5/4/2020,19:15:00,Lettuce,0.73,29.9,0.01,17.22,6.86
6/4/2020,7:15:00,Lettuce,1.1,31.39,19.25,10.91,6.93
6/4/2020,9:30:00,Lettuce,1.63,34.82,19.85,14.73,6.41
6/4/2020,12:00:00,Lettuce,4.52,34.43,19.15,14.55,6.98
6/4/2020,14:30:00,Lettuce,5.39,29.25,10.15,18.73,6.82
6/4/2020,16:45:00,Lettuce,3.56,28.75,3.79,9.25,6.16
6/4/2020,19:15:00,Lettuce,1.14,37.49,19.25,20.59,6.22
7/4/2020,7:15:00,Lettuce,0.46,31.59,6.38,17.42,6.99
7/4/2020,9:30:00,Lettuce,2.46,29.21,15.92,16.24,6.39
7/4/2020,12:00:00,Lettuce,5.44,33.53,4.26,14.13,6.14
7/4/2020,14:30:00,Lettuce,4.96,32.9,3.26,15.93,6.4
7/4/2020,16:45:00,Lettuce,3.83,37.69,3.49,16.82,6.12
7/4/2020,19:15:00,Lettuce,0.68,35.34,0.7,10.57,6.54
8/4/2020,7:15:00,Lettuce,0.83,30.67,14.99,20.62,6.94
8/4/2020,9:30:00,Lettuce,2.54,30.45,6.48,15.96,6.03
8/4/2020,12:00:00,Lettuce,4.95,35.3,16.26,11.96,6.75
8/4/2020,14:30:00,Lettuce,3.51,37.4,15.96,20.79,6.87
8/4/2020,16:45:00,Lettuce,2.1,30.98,12.47,12.38,6.7
8/4/2020,19:15:00,Lettuce,0.8,31.64,5.32,10.14,6.42
9/4/2020,7:15:00,Lettuce,0.91,29.8,13.44,18.22,6.62
9/4/2020,9:30:00,Lettuce,1.64,33.72,9.03,19.88,6.98
9/4/2020,12:00:00,Lettuce,5.73,37.49,4.25,11.83,6.33
9/4/2020,14:30:00,Lettuce,5.18,36.45,3.5,13.39,6.51
9/4/2020,16:45:00,Lettuce,3.15,29.39,11.41,17.07,6.89
9/4/2020,19:15:00,Lettuce,1.01,33.58,7.34,10.67,6.68
10/4/2020,7:15:00,Lettuce,0.93,31.33,7.82,13.26,6.68
10/4/2020,9:30:00,Lettuce,2.66,34.48,10.3,18.69,6.03
10/4/2020,12:00:00,Lettuce,5.82,30.18,14.57,15.8,6.17
10/4/2020,14:30:00,Lettuce,4.3,31.9,5.73,16.2,6.79
10/4/2020,16:45:00,Lettuce,3.36,33.69,8.56,14.42,6.58
10/4/2020,19:15:00,Lettuce,0.6,28.15,19.97,15.94,6.66
11/4/2020,7:15:00,Lettuce,0.82,34,4.97,18.4,6.7
11/4/2020,9:30:00,Lettuce,3.05,34.98,12.27,14.1,6
11/4/2020,12:00:00,Lettuce,5.64,31.6,3.77,12.31,6.16
11/4/2020,14:30:00,Lettuce,3.79,31.41,14.9,10.57,6.25
11/4/2020,16:45:00,Lettuce,2.35,28.76,10.37,13.4,6.3
11/4/2020,19:15:00,Lettuce,0.46,37.65,4.28,16.37,6.22
12/4/2020,7:15:00,Lettuce,1.11,33.03,0.67,20.71,6.8
12/4/2020,9:30:00,Lettuce,3.12,29.58,14.37,13.11,6.39
12/4/2020,12:00:00,Lettuce,5.41,29.62,18.77,16.66,6.94
12/4/2020,14:30:00,Lettuce,4.11,37.35,16.41,9.93,6.54
12/4/2020,16:45:00,Lettuce,1.63,28.3,13.12,20.86,6.48
12/4/2020,19:15:00,Lettuce,1.06,32.64,0.18,10.64,6.65
13/4/2020,7:15:00,Lettuce,1.07,37.03,0.36,20.71,6.72
13/4/2020,9:30:00,Lettuce,2.49,35.22,5.87,13.78,6.31
13/4/2020,12:00:00,Lettuce,4.22,34.97,5.42,10.21,6.53
13/4/2020,14:30:00,Lettuce,4.77,29.93,13.9,19.47,6.92
13/4/2020,16:45:00,Lettuce,2.16,34.69,13.35,11.17,6.85
13/4/2020,19:15:00,Lettuce,0.55,28.07,17.1,9.55,6.58
14/4/2020,7:15:00,Lettuce,1.12,30.45,1.54,19.76,6.03
14/4/2020,9:30:00,Lettuce,2.08,36.82,4.74,7.89,6.79
14/4/2020,12:00:00,Lettuce,5.23,30.34,6.4,15.57,6.46
14/4/2020,14:30:00,Lettuce,4.35,29.78,0.86,4.97,6.25
14/4/2020,16:45:00,Lettuce,2.56,28.04,0.35,11.73,6.68
14/4/2020,19:15:00,Lettuce,0.51,30.32,1.74,17.93,6.52
15/4/2020,7:15:00,Lettuce,0.71,34.87,7.22,16.63,6.22
15/4/2020,9:30:00,Lettuce,2.95,37.37,3.31,17.9,6.33
15/4/2020,12:00:00,Lettuce,4.05,29.71,14.21,14.32,6.42
15/4/2020,14:30:00,Lettuce,4.86,31.88,6.22,19.39,6.09
15/4/2020,16:45:00,Lettuce,2.68,32.48,15.96,18.34,6.34
15/4/2020,19:15:00,Lettuce,1.15,33.99,8.65,21.13,6.15
16/4/2020,7:15:00,Lettuce,0.96,30.86,18.66,13.16,6.64
16/4/2020,9:30:00,Lettuce,2.23,28.53,3.2,11.12,6.85
16/4/2020,12:00:00,Lettuce,4.64,34.11,13.35,14.44,6.81
16/4/2020,14:30:00,Lettuce,4.64,37.68,18.71,13.88,6.78
16/4/2020,16:45:00,Lettuce,1.78,28.56,12.66,20.79,6.67
16/4/2020,19:15:00,Lettuce,1.08,28.46,7.32,18.93,6.88
17/4/2020,7:15:00,Lettuce,0.45,30.01,5.58,15.34,6.28
17/4/2020,9:30:00,Lettuce,2.21,37.35,2.11,17.14,6.11
17/4/2020,12:00:00,Lettuce,4.92,32.9,17.3,21.02,6.01
17/4/2020,14:30:00,Lettuce,4.66,35.6,0.67,12.32,6.99
17/4/2020,16:45:00,Lettuce,2.98,30.16,8.97,11.65,6.55
17/4/2020,19:15:00,Lettuce,0.83,37.85,11,10.49,6.26
18/4/2020,7:15:00,Lettuce,0.57,31.14,9.43,9.65,6.07
18/4/2020,9:30:00,Lettuce,1.91,33.45,13.05,20.51,6.76
18/4/2020,12:00:00,Lettuce,4.38,30.22,4.16,6.95,6.6
18/4/2020,14:30:00,Lettuce,5.42,28.16,1.36,16.02,6.53
18/4/2020,16:45:00,Lettuce,2.37,31.46,4.96,13.66,6.39
18/4/2020,19:15:00,Lettuce,0.55,29.53,15.08,14.51,6.68
19/4/2020,7:15:00,Lettuce,1.08,34.65,13.32,12.59,6.95
19/4/2020,9:30:00,Lettuce,1.97,28.52,14.01,10.49,6.63
19/4/2020,12:00:00,Lettuce,4.24,36.6,1.26,19.89,6.36
19/4/2020,14:30:00,Lettuce,3.4,36.49,2.89,15.9,6.19
19/4/2020,16:45:00,Lettuce,1.66,35.76,17.82,19.68,6.94
19/4/2020,19:15:00,Lettuce,0.55,37.24,10.94,15.08,6.46
20/4/2020,7:15:00,Lettuce,0.8,35.21,9.97,9.81,6.03
20/4/2020,9:30:00,Lettuce,2.16,36.96,14.99,14.31,6.52
20/4/2020,12:00:00,Lettuce,4.63,36.31,15.05,20.29,6.02
20/4/2020,14:30:00,Lettuce,3.36,29.46,2.85,9.46,6.12
20/4/2020,16:45:00,Lettuce,3.28,31.91,7.74,13.37,6.74
20/4/2020,19:15:00,Lettuce,1.2,34.83,8.62,16.53,6.69
21/4/2020,7:15:00,Lettuce,1.02,35.55,11.74,15.23,6.82
21/4/2020,9:30:00,Lettuce,2,33.04,13.22,19.55,6.3
21/4/2020,12:00:00,Lettuce,5.17,32.29,8.43,14.75,6.21
21/4/2020,14:30:00,Lettuce,5.06,28.87,8.97,8.66,6.89
21/4/2020,16:45:00,Lettuce,3.71,29.18,2.62,16.65,6.31
21/4/2020,19:15:00,Lettuce,0.79,36.08,15.5,9.75,6.98
22/4/2020,7:15:00,Lettuce,0.83,34.43,3.89,17.62,6.78
22/4/2020,9:30:00,Lettuce,2.85,35.41,18.18,13,6.48
22/4/2020,12:00:00,Lettuce,5.18,32.03,1.35,16.39,6.07
22/4/2020,14:30:00,Lettuce,3.82,33.38,19.42,16.48,6.53
22/4/2020,16:45:00,Lettuce,3.11,37.38,7.29,19.33,6
22/4/2020,19:15:00,Lettuce,0.47,33.55,5.2,17.27,6.05
23/4/2020,7:15:00,Lettuce,0.88,31.18,1.88,19.34,6.71
23/4/2020,9:30:00,Lettuce,2.72,29.83,6.12,19.95,6.74
23/4/2020,12:00:00,Lettuce,5.87,37.48,14.12,14.06,6.7
23/4/2020,14:30:00,Lettuce,4.43,31.54,18.42,12.73,6.53
23/4/2020,16:45:00,Lettuce,1.7,32.77,19.29,18.14,6.81
23/4/2020,19:15:00,Lettuce,1.13,32.58,14.05,19.01,6.16
24/4/2020,7:15:00,Lettuce,0.84,32.89,12.24,12.7,6.32
24/4/2020,9:30:00,Lettuce,2.78,32.68,2.47,9.72,6.92
24/4/2020,12:00:00,Lettuce,4.66,36.99,17.82,13.35,6.29
24/4/2020,14:30:00,Lettuce,3.83,34.25,1.45,14.6,6.72
24/4/2020,16:45:00,Lettuce,3.1,29.06,13.09,19.17,6.75
24/4/2020,19:15:00,Lettuce,0.64,36.15,5.18,14.91,6.77
25/4/2020,7:15:00,Lettuce,1.19,32.15,17.15,15.61,6.07
25/4/2020,9:30:00,Lettuce,3.14,37.37,4.34,20.39,6.32
25/4/2020,12:00:00,Lettuce,5.59,31.93,14.02,7.65,6.9
25/4/2020,14:30:00,Lettuce,3.26,37.83,19.42,19.06,6.94
25/4/2020,16:45:00,Lettuce,3.76,35.89,7.72,21.89,6.97
25/4/2020,19:15:00,Lettuce,0.51,31.88,17.41,18.06,6.53
26/4/2020,7:15:00,Lettuce,0.55,37.82,3.57,12.27,6.36
26/4/2020,9:30:00,Lettuce,2.67,29.87,6.04,10.13,6.55
26/4/2020,12:00:00,Lettuce,4.66,35.05,12.59,9.58,7
26/4/2020,14:30:00,Lettuce,4.84,28.26,1.53,9.37,6.52
26/4/2020,16:45:00,Lettuce,1.78,28.4,11.18,16.21,6.01
26/4/2020,19:15:00,Lettuce,1.01,33.17,6.66,18.09,6.39
27/4/2020,7:15:00,Lettuce,0.94,31.59,11.31,12.92,6.6
27/4/2020,9:30:00,Lettuce,2.46,30.14,2.14,16.52,6.53
27/4/2020,12:00:00,Lettuce,4.61,33.6,4.82,11.67,6.42
27/4/2020,14:30:00,Lettuce,5.58,29.07,12.63,17.41,6.61
27/4/2020,16:45:00,Lettuce,3.16,31.56,14.63,13.63,6.65
27/4/2020,19:15:00,Lettuce,0.94,36.8,13.22,17.87,6.03
28/4/2020,7:15:00,Lettuce,1.19,36.88,12.64,17.05,6.94
28/4/2020,9:30:00,Lettuce,1.92,32.7,15.4,16.93,6.41
28/4/2020,12:00:00,Lettuce,5.76,33.61,17.67,12.93,6.35
28/4/2020,14:30:00,Lettuce,5.26,37.46,10.96,16.18,6.66
28/4/2020,16:45:00,Lettuce,2.66,35.63,9.55,16.94,6.02
28/4/2020,19:15:00,Lettuce,0.89,33.12,7.08,9.76,6.98
29/4/2020,7:15:00,Lettuce,0.93,30.15,17.3,18.06,6.79
29/4/2020,9:30:00,Lettuce,2.37,28.7,14.25,11.22,6.17
29/4/2020,12:00:00,Lettuce,5.43,36.78,0.97,13.42,6.69
29/4/2020,14:30:00,Lettuce,4.02,37.39,15.92,8.83,6.27
29/4/2020,16:45:00,Lettuce,3.13,36.34,5.88,13.36,6.96
29/4/2020,19:15:00,Lettuce,1.19,35.33,15.7,15.66,6.43
